Year,Month,County,FIPS,Latitude,Longitude,Human_Disease_Count,Avian Phylodiversity,Population,Total_Bird_WNV_Count,Mos_WNV_Count,Horse_WNV_Count,ONI,Evergreen/Deciduous Needleleaf Trees,Evergreen Broadleaf Trees,Deciduous Broadleaf Trees,Mixed Trees,Shrub,Herbaceous,Culture/Managed,Wetland,Urban/Built,Snow/Ice,Barren,Water,Date,u10_1m_shift,v10_1m_shift,t2m_1m_shift,lai_hv_1m_shift,lai_lv_1m_shift,src_1m_shift,sf_1m_shift,sro_1m_shift,tp_1m_shift,Average_Daylight_Hours
2015,7,fresno,6019,36.782684,-119.793359,,2.096062265,1008966,0.0,0.0,,1.5,0,2,0,1,15,0,0,0,82,0,0,0,2015-07-01,2.0392838,-1.6531664,309.1117,0.039904594,1.5404987,,-9.313226e-10,-9.313226e-10,3.8620085e-05,14.390681003584229
2015,7,imperial,6025,32.786351,-115.560206,,1.482746249,179489,,,,1.5,0,0,0,0,14,0,0,0,86,0,0,0,2015-07-01,1.1178522,0.4432236,313.93396,3.0867598,1.6301321,,-9.313226e-10,-9.313226e-10,4.1591004e-05,14.064005376344083
2015,7,merced,6047,37.305712,-120.477905,,1.299662773,281726,1.0,0.0,,1.5,9,4,0,0,3,0,0,0,84,0,0,0,2015-07-01,1.8713064,-1.4210317,307.96716,1.6826315,2.3521748,,-9.313226e-10,-9.313226e-10,1.0892749e-05,14.436317204301073
2015,7,shasta,6089,40.567432,-122.364827,,2.194519911,181893,2.0,0.0,,1.5,41,0,0,13,0,0,0,0,36,0,10,0,2015-07-01,-0.72964156,1.7927237,308.9829,2.7723148,0.9788755,,-9.313226e-10,5.075708e-07,8.813292e-05,14.738897849462367
2015,7,tulare,6107,36.32803,-119.328519,2.0,2.450863245,473736,7.0,0.0,,1.5,0,0,0,10,0,0,4,0,87,0,0,0,2015-07-01,0.80350554,-1.0349653,310.20807,1.9377265,2.340232,,-9.313226e-10,-9.313226e-10,4.2086467e-05,14.351648745519714
2015,7,yolo,6113,38.67116,-121.750043,,1.828966666,216255,22.0,0.0,,1.5,8,0,0,0,20,16,15,0,40,0,0,0,2015-07-01,0.86987334,2.9363215,307.17203,2.2659032,1.8897638,,-9.313226e-10,2.5331974e-07,9.060837e-05,14.55899641577061
2015,7,lake,6033,39.038333,-122.922633,,1.194048377,68174,2.0,0.0,,1.5,19,0,0,29,8,0,5,0,33,0,0,5,2015-07-01,2.2052033,0.7384653,302.34637,2.3069139,2.202143,,-9.313226e-10,1.524575e-06,0.00040947646,14.592885304659497
2015,7,san diego,6073,32.814977,-117.135562,,3.673860844,3297252,19.0,0.0,,1.5,0,0,0,0,15,0,0,0,85,0,0,0,2015-07-01,3.6300526,-0.11162317,295.9473,4.9991426,1.9814498,,-9.313226e-10,2.5331974e-07,5.9414655e-05,14.066155913978495
2015,7,santa clara,6085,37.296011,-121.814552,,2.263596604,1930598,32.0,0.0,,1.5,3,0,0,11,0,0,0,0,86,0,0,0,2015-07-01,2.2805743,0.6194283,299.74823,2.5280945,2.1590369,,-9.313226e-10,2.5331974e-07,6.139651e-05,14.435358422939068
2015,7,tehama,6103,40.173515,-122.241525,,2.063416506,65615,,,,1.5,19,0,0,43,0,0,0,0,38,0,0,0,2015-07-01,-0.42224038,2.1735928,308.11386,2.131444,1.8222744,,-9.313226e-10,5.075708e-07,0.00011536665,14.700537634408603
2015,7,ventura,6111,34.26778,-119.254206,,2.767196068,842921,1.0,,,1.5,3,0,0,0,0,0,0,0,97,0,0,0,2015-07-01,2.5241802,1.587564,297.26764,4.87436,2.8163893,,-9.313226e-10,2.5331974e-07,7.6744705e-05,14.180815412186375
2015,7,placer,6061,38.895075,-121.076739,,2.12617134,405741,4.0,0.0,,1.5,12,16,0,0,0,0,0,0,72,0,0,0,2015-07-01,1.1891074,1.9280944,304.79895,2.3526244,2.3841858e-07,,-9.313226e-10,1.524575e-06,0.00036243908,14.579704301075267
2015,7,sacramento,6067,38.567694,-121.468161,,1.844099694,1586241,20.0,0.0,,1.5,15,0,0,0,0,0,0,0,85,0,0,0,2015-07-01,1.4532924,2.797486,306.13165,2.4200845,1.764862,,-9.313226e-10,7.6182187e-07,0.00020498596,14.54951612903226
2015,7,san joaquin,6077,37.976342,-121.313304,,1.546661755,780517,6.0,0.0,,1.5,18,4,0,8,0,0,0,0,71,0,0,0,2015-07-01,3.1984048,-0.42988044,304.69592,2.3069139,2.3068914,,-9.313226e-10,5.075708e-07,0.00017577223,14.495896057347666
2015,7,alameda,6001,37.769846,-122.22569,,2.048085221,1679844,3.0,0.0,,1.5,0,0,0,0,0,0,0,0,100,0,0,0,2015-07-01,4.3840213,1.6316152,296.41653,2.4645972,1.6189978,,-9.313226e-10,5.075708e-07,0.000117346644,14.477338709677422
2015,7,colusa,6011,39.205787,-122.012419,,1.705671461,21853,3.0,,,1.5,1,0,0,8,0,14,6,0,71,0,0,0,2015-07-01,-1.2276572,2.1369662,309.24832,2.111814,2.5940166,,-9.313226e-10,2.5331974e-07,4.5057386e-05,14.608566308243725
2015,7,contra costa,6013,37.998116,-122.114419,,1.871407362,1165562,2.0,0.0,,1.5,29,0,0,15,8,13,6,0,29,0,0,0,2015-07-01,4.3366895,2.1495876,298.77167,3.6015577,1.6270841,,-9.313226e-10,7.6182187e-07,0.0002114214,14.497804659498204
2015,7,kings,6031,36.327512,-119.655018,,0.586206497,152627,2.0,0.0,,1.5,0,0,0,3,0,0,0,0,97,0,0,0,2015-07-01,1.3630013,-1.342581,310.34247,2.930643,2.0488148,,-9.313226e-10,2.5331974e-07,0.00014507398,14.351541218637992
2015,7,madera,6039,36.962988,-120.077824,,1.904195179,156620,,0.0,,1.5,0,22,0,4,0,1,6,0,67,0,0,0,2015-07-01,2.3644345,-1.6266863,308.51254,2.1497834,1.7537899,,-9.313226e-10,-9.313226e-10,2.9211864e-05,14.406308243727599
2015,7,solano,6095,38.26206,-122.032386,,1.751131563,453274,2.0,0.0,,1.5,14,0,0,26,2,0,0,0,58,0,0,0,2015-07-01,3.359694,2.609155,302.10785,2.4306827,1.9188123,,-9.313226e-10,1.0160729e-06,0.00024855696,14.521630824372762
2015,7,stanislaus,6099,37.637533,-121.003049,,1.710545864,552710,5.0,0.0,,1.5,8,0,0,0,0,0,0,0,92,0,0,0,2015-07-01,0.6661397,-2.4978104,306.89316,1.8683311,2.432602,,-9.313226e-10,-9.313226e-10,1.2377277e-05,14.465618279569892
2015,7,sutter,6101,39.138588,-121.639661,,1.17002234,99480,5.0,0.0,,1.5,0,0,0,1,5,0,0,0,94,0,0,0,2015-07-01,-0.377738,2.6408322,307.6278,1.862433,2.639051,,-9.313226e-10,5.075708e-07,0.00015151128,14.60228494623656
2015,7,calaveras,6009,38.176228,-120.669307,,1.607943906,45327,,,,1.5,3,0,0,38,19,12,28,0,0,0,0,0,2015-07-01,2.3083563,-0.25417072,303.42822,2.3059921,1.3630359,,-9.313226e-10,5.075708e-07,0.00015002489,14.513933691756273
2015,7,humboldt,6023,40.70500908,-123.9158194,,1.976291119,136351,2.0,,,1.5,66,0,11,23,0,0,0,0,0,0,0,0,2015-07-01,1.6482799,-1.543781,293.81726,4.7984214,2.3841858e-07,,-9.313226e-10,1.524575e-06,0.00015745312,14.75230286738351
2015,7,nevada,6057,39.259608,-121.033326,1.0,2.015800587,102199,2.0,,,1.5,61,0,0,39,0,0,0,0,0,0,0,0,2015-07-01,1.5348372,1.3655758,301.22537,3.8089144,2.3841858e-07,,-9.313226e-10,6.3553452e-06,0.0008204384,14.613629032258066
2015,7,san mateo,6081,37.515274,-122.213672,,1.649763614,762453,4.0,0.0,,1.5,1,0,0,0,42,0,0,0,40,0,3,14,2015-07-01,3.0486913,0.3890258,294.95953,4.873254,2.5571308,,-9.313226e-10,2.5331974e-07,4.8028305e-05,14.4547311827957
2015,7,santa barbara,6083,34.53834409,-120.0307862,,2.445084435,448096,0.0,0.0,,1.5,26,0,24,50,0,0,0,0,0,0,0,0,2015-07-01,4.9139347,-1.4395926,294.29095,2.3985195,2.9487555,,-9.313226e-10,7.6182187e-07,5.69392e-05,14.202625448028673
2015,7,sonoma,6097,38.445824,-122.706181,,1.681434854,488345,1.0,0.0,,1.5,17,0,0,0,0,0,0,0,83,0,0,0,2015-07-01,2.34437,1.0490508,299.67206,2.4737208,2.3024752,,-9.313226e-10,7.6182187e-07,0.00018765591,14.538297491039424
2015,7,amador,6005,38.348485,-120.772821,,1.550534299,40541,,,,1.5,19,0,0,36,8,3,0,0,35,0,0,0,2015-07-01,2.2301555,0.1487242,303.6746,2.3788896,1.9675165,,-9.313226e-10,7.6182187e-07,0.000182705,14.529587813620068
2015,7,glenn,6021,39.514752,-122.199178,1.0,1.444989804,28893,2.0,0.0,,1.5,10,0,0,3,0,0,28,0,58,0,0,0,2015-07-01,-2.13314,2.32208,308.61557,2.3441458,2.2798958,,-9.313226e-10,2.5331974e-07,5.545467e-05,14.637616487455196
2015,7,el dorado,6017,38.731116,-120.797677,,2.17492078,191114,1.0,,,1.5,27,0,0,36,0,0,0,0,37,0,0,0,2015-07-01,1.7678962,1.2010026,302.3251,3.1303508,2.3841858e-07,,-9.313226e-10,2.2873282e-06,0.000490183,14.56456093189964
2015,7,marin,6041,37.981003,-122.50693,,1.742540159,261776,,0.0,,1.5,9,0,0,21,0,0,0,0,62,0,9,0,2015-07-01,4.282926,1.1131477,293.5552,4.5161395,2.8095472,,-9.313226e-10,5.075708e-07,0.00012328848,14.496218637992833
2015,7,san luis obispo,6079,35.263501,-120.662387,,2.172765225,282231,,,,1.5,3,0,0,12,55,0,13,0,17,0,0,0,2015-07-01,2.8274655,0.16975987,295.3224,2.0407598,2.9582725,,-9.313226e-10,2.5331974e-07,0.00011190027,14.26204301075269
2015,7,mendocino,6045,39.146614,-123.210326,,1.573788537,91354,,,,1.5,11,0,0,0,30,0,0,0,59,0,0,0,2015-07-01,2.3850136,-0.18240196,300.08084,3.2520924,1.9803302,,-9.313226e-10,1.270324e-06,0.00028668344,14.602939068100357
2015,7,napa,6055,38.297872,-122.300741,,1.656888454,137608,1.0,0.0,,1.5,6,0,0,0,0,0,0,0,94,0,0,0,2015-07-01,3.2552547,1.9011192,300.64078,2.4381475,1.9566934,,-9.313226e-10,7.6182187e-07,0.00017131679,14.524883512544804
2015,7,yuba,6115,39.151535,-121.583374,,1.864565788,81932,2.0,0.0,,1.5,8,0,0,0,0,0,0,0,92,0,0,0,2015-07-01,-0.41246533,2.4480464,307.76782,2.2252612,2.4300518,,-9.313226e-10,5.075708e-07,0.00013764761,14.603494623655916
2015,7,monterey,6053,36.690217,-121.633793,,2.330751301,438500,,,,1.5,0,0,0,13,23,15,0,0,48,0,0,1,2015-07-01,2.7747314,-0.40216285,294.92035,2.0267518,2.4372673,,-9.313226e-10,2.5331974e-07,5.5950135e-05,14.382598566308241
2015,7,san francisco,6075,37.75971501,-122.4474021,,1.277191656,870014,,,,1.5,11,0,0,0,0,0,0,0,89,0,0,0,2015-07-01,4.969498,1.213129,293.0613,2.5156531,0.61499286,,-9.313226e-10,5.075708e-07,8.169748e-05,14.476424731182798
2015,7,siskiyou,6093,41.724033,-122.63157,,2.032810481,43962,,,,1.5,24,0,0,38,10,9,19,0,0,0,0,0,2015-07-01,1.030648,-0.97532296,301.4023,4.351176,2.0207615,,-9.313226e-10,7.6182187e-07,0.00016487949,14.854614695340501
2015,7,inyo,6027,36.83031,-118.207855,,3.181310123,19023,,,,1.5,2,0,0,17,8,3,69,0,0,0,0,0,2015-07-01,-0.24731755,0.7434149,302.97464,2.8359041,0.5191394,,9.695068e-07,5.441159e-05,0.00090312585,14.394892473118276
2015,7,tuolumne,6109,37.981707,-120.382755,,1.994838382,55516,,,,1.5,26,0,21,20,0,0,0,0,33,0,0,0,2015-07-01,2.1131115,-0.16433603,302.99255,2.7043016,0.58115494,,-9.313226e-10,2.5331974e-07,7.922016e-05,14.496415770609323
2015,7,santa cruz,6087,36.974385,-122.035268,,1.47806458,270353,0.0,0.0,,1.5,8,0,0,3,0,0,0,0,89,0,0,0,2015-07-01,4.1272964,0.70579815,290.67035,3.939964,2.4186065,,-9.313226e-10,2.5331974e-07,5.7434663e-05,14.407240143369174
2015,8,san bernardino,6071,34.14114,-117.294635,2.0,3.605512019,2182740,14.0,0.0,,1.9,11,0,0,0,0,0,0,0,89,0,0,0,2015-08-01,1.7637804,1.9246297,302.39117,5.0163765,0.54551303,,-9.313226e-10,4.575588e-06,0.00092639774,13.402356630824377
2015,8,kern,6029,35.353593,-119.036921,3.0,3.23057175,909997,,0.0,,1.9,0,0,0,0,4,0,12,0,84,0,0,0,2015-08-01,1.3370202,-0.32395965,308.19,4.685435,0.5402881,,-9.313226e-10,7.6182187e-07,0.0001262594,13.463637992831542
2015,8,los angeles,6037,34.019394,-118.410825,,4.189797696,9989165,18.0,0.0,,1.9,0,0,0,0,0,0,0,0,100,0,0,0,2015-08-01,3.2483091,2.123355,299.64294,0.7552397,0.5968299,,-9.313226e-10,1.7788261e-06,0.0003738273,13.396191756272401
2015,8,orange,6059,33.736332,-117.8829,1.0,2.59173576,3184101,26.0,0.0,,1.9,0,0,0,0,0,0,0,0,100,0,0,0,2015-08-01,3.9068422,1.6764088,297.26428,5.0257764,0.5328238,,-9.313226e-10,2.2873282e-06,0.0005322695,13.382204301075273
2015,8,riverside,6065,33.938143,-117.393168,4.0,3.219405873,2422764,30.0,0.0,3.0,1.9,14,0,0,8,0,0,0,0,78,0,0,0,2015-08-01,2.3883576,1.2297101,302.3811,4.9031134,0.5243021,,-9.313226e-10,5.338341e-06,0.0010437444,13.3922311827957
2015,8,butte,6007,39.495424,-121.560069,33.0,2.10985252,210083,18.0,0.0,,1.9,4,0,0,31,30,0,0,0,35,0,0,0,2015-08-01,0.13494027,2.3933537,307.452,2.528924,2.3832757,,-9.313226e-10,-9.313226e-10,4.406646e-05,13.689722222222224
2015,8,fresno,6019,36.782684,-119.793359,,2.096062265,1008966,3.0,0.0,,1.9,0,2,0,1,15,0,0,0,82,0,0,0,2015-08-01,2.1676464,-1.5539277,309.22366,0.03944397,1.5223358,,-9.313226e-10,-9.313226e-10,4.604645e-05,13.538602150537635
2015,8,imperial,6025,32.786351,-115.560206,,1.482746249,179489,,,,1.9,0,0,0,0,14,0,0,0,86,0,0,0,2015-08-01,0.66819763,0.25167525,312.8936,3.0719223,1.5520061,,-9.313226e-10,5.075708e-07,0.00020102412,13.336066308243725
2015,8,merced,6047,37.305712,-120.477905,,1.299662773,281726,1.0,0.0,,1.9,9,4,0,0,3,0,0,0,84,0,0,0,2015-08-01,2.1915696,-1.326,308.14746,1.7245637,2.381845,,-9.313226e-10,2.5331974e-07,9.308569e-05,13.56676523297491
2015,8,shasta,6089,40.567432,-122.364827,,2.194519911,181893,10.0,0.0,2.0,1.9,41,0,0,13,0,0,0,0,36,0,10,0,2015-08-01,-0.39291513,1.9718981,307.93466,2.6341689,0.96935856,,-9.313226e-10,1.270324e-06,0.00024509057,13.752983870967741
2015,8,tulare,6107,36.32803,-119.328519,2.0,2.450863245,473736,3.0,0.0,,1.9,0,0,0,10,0,0,4,0,87,0,0,0,2015-08-01,0.932897,-0.8382199,310.26407,1.9663879,2.3730745,,-9.313226e-10,2.5331974e-07,0.00011635572,13.514444444444445
2015,8,yolo,6113,38.67116,-121.750043,1.0,1.828966666,216255,25.0,0.0,,1.9,8,0,0,0,20,16,15,0,40,0,0,0,2015-08-01,1.3401071,2.7492278,306.85397,2.3238711,2.0577097,,-9.313226e-10,5.075708e-07,0.00016190857,13.642419354838708
2015,8,lake,6033,39.038333,-122.922633,1.0,1.194048377,68174,3.0,0.0,,1.9,19,0,0,29,8,0,5,0,33,0,0,5,2015-08-01,2.0884166,0.9020486,301.9477,2.200102,2.19754,,-9.313226e-10,7.6182187e-07,0.0003639236,13.663234767025084
2015,8,san diego,6073,32.814977,-117.135562,,3.673860844,3297252,64.0,0.0,,1.9,0,0,0,0,15,0,0,0,85,0,0,0,2015-08-01,3.9513445,-0.30638868,297.30124,4.9975758,1.9502865,,-9.313226e-10,2.5415793e-06,0.0006936835,13.33732974910394
2015,8,santa clara,6085,37.296011,-121.814552,1.0,2.263596604,1930598,71.0,0.0,,1.9,3,0,0,11,0,0,0,0,86,0,0,0,2015-08-01,2.4117665,0.6511054,299.64743,2.508096,2.049188,,-9.313226e-10,5.592592e-06,0.0008006329,13.566120071684589
2015,8,tehama,6103,40.173515,-122.241525,3.0,2.063416506,65615,,,1.0,1.9,19,0,0,43,0,0,0,0,38,0,0,0,2015-08-01,-0.5696386,2.5529773,307.54944,2.0677624,1.7871304,,-9.313226e-10,1.270324e-06,0.00034114718,13.729480286738351
2015,8,ventura,6111,34.26778,-119.254206,,2.767196068,842921,11.0,0.0,1.0,1.9,3,0,0,0,0,0,0,0,97,0,0,0,2015-08-01,2.4480371,1.5237145,297.31693,4.8600755,2.7549958,,-9.313226e-10,5.075708e-07,0.00018518046,13.408476702508958
2015,8,placer,6061,38.895075,-121.076739,,2.12617134,405741,13.0,0.0,,1.9,12,16,0,0,0,0,0,0,72,0,0,0,2015-08-01,1.4849329,1.8625126,305.16516,2.1644366,2.3841858e-07,,-9.313226e-10,7.6182187e-07,0.00018765591,13.655215053763444
2015,8,sacramento,6067,38.567694,-121.468161,,1.844099694,1586241,49.0,0.0,,1.9,15,0,0,0,0,0,0,0,85,0,0,0,2015-08-01,1.9639127,2.5435731,306.27274,2.4236789,1.787379,,-9.313226e-10,2.5331974e-07,7.377379e-05,13.636612903225801
2015,8,san joaquin,6077,37.976342,-121.313304,1.0,1.546661755,780517,5.0,0.0,1.0,1.9,18,4,0,8,0,0,0,0,71,0,0,0,2015-08-01,3.5127516,-0.44349176,305.05206,2.3054392,2.3057718,,-9.313226e-10,2.5331974e-07,8.565746e-05,13.603521505376344
2015,8,alameda,6001,37.769846,-122.22569,,2.048085221,1679844,9.0,0.0,,1.9,0,0,0,0,0,0,0,0,100,0,0,0,2015-08-01,4.6945095,1.334641,297.08847,2.364605,1.5744611,,-9.313226e-10,1.270324e-06,0.0003109444,13.592016129032258
2015,8,colusa,6011,39.205787,-122.012419,,1.705671461,21853,,,,1.9,1,0,0,8,0,14,6,0,71,0,0,0,2015-08-01,-0.8093858,2.4532435,309.03442,2.3712406,2.8715627,,-9.313226e-10,2.5331974e-07,6.733835e-05,13.672921146953406
2015,8,contra costa,6013,37.998116,-122.114419,,1.871407362,1165562,5.0,0.0,,1.9,29,0,0,15,8,13,6,0,29,0,0,0,2015-08-01,4.697339,1.92067,299.1513,3.5229464,1.54336,,-9.313226e-10,1.0160729e-06,0.00029658526,13.604623655913981
2015,8,kings,6031,36.327512,-119.655018,,0.586206497,152627,,0.0,,1.9,0,0,0,3,0,0,0,0,97,0,0,0,2015-08-01,1.4147065,-1.0235813,310.39508,2.9978268,2.1316059,,-9.313226e-10,2.5331974e-07,0.000106453896,13.514399641577063
2015,8,madera,6039,36.962988,-120.077824,,1.904195179,156620,,0.0,,1.9,0,22,0,4,0,1,6,0,67,0,0,0,2015-08-01,2.672093,-1.4720123,308.67044,2.1352224,1.7280383,,-9.313226e-10,-9.313226e-10,3.4162775e-05,13.548261648745518
2015,8,solano,6095,38.26206,-122.032386,,1.751131563,453274,4.0,0.0,,1.9,14,0,0,26,2,0,0,0,58,0,0,0,2015-08-01,3.5953255,2.372813,302.4035,2.4061687,1.8642609,,-9.313226e-10,7.6182187e-07,0.00023914874,13.619354838709677
2015,8,stanislaus,6099,37.637533,-121.003049,3.0,1.710545864,552710,4.0,0.0,,1.9,8,0,0,0,0,0,0,0,92,0,0,0,2015-08-01,0.85032314,-2.1600022,307.25827,1.9320127,2.488273,,-9.313226e-10,2.5331974e-07,0.00010100752,13.5848476702509
2015,8,sutter,6101,39.138588,-121.639661,2.0,1.17002234,99480,6.0,0.0,,1.9,0,0,0,1,5,0,0,0,94,0,0,0,2015-08-01,0.010950804,2.7838748,307.6648,2.0256457,2.719976,,-9.313226e-10,2.5331974e-07,6.0901046e-05,13.669121863799282
2015,8,calaveras,6009,38.176228,-120.669307,,1.607943906,45327,,,,1.9,3,0,0,38,19,12,28,0,0,0,0,0,2015-08-01,2.5910625,-0.19947797,303.88962,2.1424108,1.3402078,,-9.313226e-10,7.6182187e-07,0.00020746142,13.614713261648747
2015,8,humboldt,6023,40.70500908,-123.9158194,,1.976291119,136351,0.0,,1.0,1.9,66,0,11,23,0,0,0,0,0,0,0,0,2015-08-01,1.730082,-1.4192994,295.3403,4.765336,2.3841858e-07,,-9.313226e-10,1.270324e-06,0.00019953959,13.76114695340502
2015,8,nevada,6057,39.259608,-121.033326,1.0,2.015800587,102199,8.0,,,1.9,61,0,0,39,0,0,0,0,0,0,0,0,2015-08-01,1.699985,1.5105982,301.63525,3.759794,2.3841858e-07,,-9.313226e-10,2.0330772e-06,0.0003505554,13.676111111111114
2015,8,san mateo,6081,37.515274,-122.213672,,1.649763614,762453,4.0,0.0,,1.9,1,0,0,0,42,0,0,0,40,0,3,14,2015-08-01,3.333198,0.23806393,296.1007,4.8640385,2.5542073,,-9.313226e-10,1.0160729e-06,0.0003475845,13.5780376344086
2015,8,santa barbara,6083,34.53834409,-120.0307862,,2.445084435,448096,0.0,0.0,,1.9,26,0,24,50,0,0,0,0,0,0,0,0,2015-08-01,4.641775,-0.33286887,294.67508,2.2400067,2.9433439,,-9.313226e-10,7.6182187e-07,6.0405582e-05,13.422034050179212
2015,8,sonoma,6097,38.445824,-122.706181,,1.681434854,488345,2.0,0.0,,1.9,17,0,0,0,0,0,0,0,83,0,0,0,2015-08-01,2.5933776,0.97975683,299.61832,2.2862704,2.2728047,,-9.313226e-10,7.6182187e-07,0.00020349957,13.629605734767022
2015,8,amador,6005,38.348485,-120.772821,,1.550534299,40541,,,,1.9,19,0,0,36,8,3,0,0,35,0,0,0,2015-08-01,2.5720267,0.11061251,304.06766,2.1945724,1.9339895,,-9.313226e-10,1.0160729e-06,0.00023518875,13.62431899641577
2015,8,glenn,6021,39.514752,-122.199178,11.0,1.444989804,28893,1.0,0.0,,1.9,10,0,0,3,0,0,28,0,58,0,0,0,2015-08-01,-1.8182789,2.6163318,308.28967,2.5938957,2.4281235,,-9.313226e-10,2.5331974e-07,0.00010546297,13.69078853046595
2015,8,el dorado,6017,38.731116,-120.797677,,2.17492078,191114,0.0,,,1.9,27,0,0,36,0,0,0,0,37,0,0,0,2015-08-01,1.997611,1.127254,302.82346,2.9808695,2.3841858e-07,,-9.313226e-10,1.270324e-06,0.00034362264,13.645913978494624
2015,8,marin,6041,37.981003,-122.50693,,1.742540159,261776,2.0,0.0,,1.9,9,0,0,21,0,0,0,0,62,0,9,0,2015-08-01,4.555857,0.9456048,294.49927,4.3853664,2.758417,,-9.313226e-10,1.0160729e-06,0.00027281977,13.60367383512545
2015,8,san luis obispo,6079,35.263501,-120.662387,,2.172765225,282231,,,,1.9,3,0,0,12,55,0,13,0,17,0,0,0,2015-08-01,2.795568,0.26627648,295.67853,1.9049181,2.9468894,,-9.313226e-10,1.7788261e-06,0.00042730197,13.458853046594982
2015,8,mendocino,6045,39.146614,-123.210326,1.0,1.573788537,91354,,,,1.9,11,0,0,0,30,0,0,0,59,0,0,0,2015-08-01,2.3721519,0.05344498,300.06293,3.1243606,1.9803302,,-9.313226e-10,7.6182187e-07,0.0002327133,13.66939964157706
2015,8,napa,6055,38.297872,-122.300741,,1.656888454,137608,6.0,0.0,,1.9,6,0,0,0,0,0,0,0,94,0,0,0,2015-08-01,3.4728794,1.7620363,300.76285,2.2673779,1.9481095,,-9.313226e-10,7.6182187e-07,0.00022924691,13.621335125448025
2015,8,yuba,6115,39.151535,-121.583374,4.0,1.864565788,81932,2.0,0.0,,1.9,8,0,0,0,0,0,0,0,92,0,0,0,2015-08-01,-0.124357104,2.659888,307.78796,2.3044255,2.4773877,,-9.313226e-10,-9.313226e-10,5.050376e-05,13.669838709677418
2015,8,monterey,6053,36.690217,-121.633793,,2.330751301,438500,,,,1.9,0,0,0,13,23,15,0,0,48,0,0,1,2015-08-01,2.967404,-0.50164914,295.58893,1.9114614,2.3936634,,-9.313226e-10,2.0330772e-06,0.0005005803,13.53348566308244
2015,8,san francisco,6075,37.75971501,-122.4474021,,1.277191656,870014,0.0,,,1.9,11,0,0,0,0,0,0,0,89,0,0,0,2015-08-01,5.175547,0.89660406,294.3615,2.5156531,0.59533703,,-9.313226e-10,1.524575e-06,0.000224296,13.5914247311828
2015,8,siskiyou,6093,41.724033,-122.63157,1.0,2.032810481,43962,,,,1.9,24,0,0,38,10,9,19,0,0,0,0,0,2015-08-01,0.91669095,-0.16978055,300.65646,4.3227906,1.9797082,,-9.313226e-10,8.135103e-06,0.0013502333,13.823870967741936
2015,8,inyo,6027,36.83031,-118.207855,,3.181310123,19023,,,,1.9,2,0,0,17,8,3,69,0,0,0,0,0,2015-08-01,-0.30596817,0.8844776,301.5087,2.8359041,0.5191394,,-9.313226e-10,7.602386e-05,0.0013492424,13.541317204301073
2015,8,tuolumne,6109,37.981707,-120.382755,,1.994838382,55516,,,,1.9,26,0,21,20,0,0,0,0,33,0,0,0,2015-08-01,2.2247534,-0.12176973,303.40692,2.5420103,0.5692121,,-9.313226e-10,7.6182187e-07,0.00020003319,13.603915770609325
2015,8,santa cruz,6087,36.974385,-122.035268,,1.47806458,270353,0.0,0.0,,1.9,8,0,0,3,0,0,0,0,89,0,0,0,2015-08-01,4.231478,0.9918833,292.39386,3.860247,2.412013,,-9.313226e-10,1.524575e-06,0.0003292635,13.548682795698925
2015,9,san bernardino,6071,34.14114,-117.294635,9.0,3.605512019,2182740,5.0,0.0,,2.2,11,0,0,0,0,0,0,0,89,0,0,0,2015-09-01,1.8731072,1.8976545,305.90094,5.013335,0.5395417,,-9.313226e-10,5.075708e-07,9.308569e-05,12.39215740740741
2015,9,kern,6029,35.353593,-119.036921,2.0,3.23057175,909997,,0.0,,2.2,0,0,0,0,4,0,12,0,84,0,0,0,2015-09-01,1.1098777,-0.35811168,308.5786,4.684421,0.53879523,,-9.313226e-10,-9.313226e-10,9.890646e-07,12.406037037037036
2015,9,los angeles,6037,34.019394,-118.410825,23.0,4.189797696,9989165,28.0,0.0,,2.2,0,0,0,0,0,0,0,0,100,0,0,0,2015-09-01,3.478024,1.9412107,302.4192,0.7517376,0.58594453,,-9.313226e-10,-9.313226e-10,7.426366e-06,12.390694444444446
2015,9,orange,6059,33.736332,-117.8829,19.0,2.59173576,3184101,21.0,0.0,,2.2,0,0,0,0,0,0,0,0,100,0,0,0,2015-09-01,4.013854,1.3190498,299.3798,5.0190487,0.52598166,,-9.313226e-10,-9.313226e-10,2.4260953e-05,12.387537037037037
2015,9,riverside,6065,33.938143,-117.393168,19.0,3.219405873,2422764,24.0,0.0,3.0,2.2,14,0,0,8,0,0,0,0,78,0,0,0,2015-09-01,2.6080403,1.0757785,305.94574,4.901731,0.5229337,,-9.313226e-10,2.5331974e-07,4.0600076e-05,12.38985185185185
2015,9,butte,6007,39.495424,-121.560069,7.0,2.10985252,210083,0.0,0.0,,2.2,4,0,0,31,30,0,0,0,35,0,0,0,2015-09-01,-0.29876542,2.0723743,306.53256,2.4844112,2.3223798,,-9.313226e-10,-9.313226e-10,3.5153702e-05,12.457592592592592
2015,9,fresno,6019,36.782684,-119.793359,3.0,2.096062265,1008966,,0.0,,2.2,0,2,0,1,15,0,0,0,82,0,0,0,2015-09-01,2.3315077,-1.595999,309.32895,0.038983107,1.4590762,,-9.313226e-10,-9.313226e-10,4.9360096e-07,12.423101851851849
